gene	importance
GDF15	8.405528093094633e-05
AC136475.5	8.404153686580462e-05
KCNE1	8.402252990390167e-05
HCAR2	8.373587010401787e-05
C10orf55	8.341161729918863e-05
CHST9	8.336500739423481e-05
MYOZ2	8.331453461098959e-05
MME	8.316731516626562e-05
AC099489.1	8.294697872018678e-05
PGAM2	8.273764806961242e-05
RYR3	8.272734907221612e-05
AC092053.2	8.257082138850443e-05
EBLN2	8.251612557697474e-05
NEK10	8.247344560970684e-05
CNR1	8.245817698806104e-05
C1R	8.240166148206938e-05
CLEC12B	8.207446091470716e-05
TRGV2	8.199173585506233e-05
AC009053.2	8.192977477364245e-05
AIM2	8.192289274586017e-05
ZCCHC12	8.137445456328993e-05
SLC22A4	8.129440250889261e-05
IGF2	8.114772443415634e-05
AC144831.1	8.106133513127302e-05
CEACAM1	8.104085605760903e-05
PANX2	8.100305642203372e-05
AC027682.3	8.059460156312106e-05
AC254633.1	8.044192483057213e-05
FERMT1	8.01843988000229e-05
AC008440.2	8.01817227839924e-05
TRGV9	8.005936628422677e-05
AL358933.1	7.989286723232111e-05
CFAP58-DT	7.96498475949581e-05
KISS1R	7.95496930535278e-05
IGFBP6	7.93780958408745e-05
BX323046.2	7.895966948837485e-05
C1S	7.882305026285424e-05
CHI3L2	7.878137691448103e-05
CA4	7.847744375964526e-05
AC130456.3	7.816897665667151e-05
AL158151.1	7.774754861312373e-05
DPEP3	7.736705201777018e-05
FAM160A1	7.724431514648076e-05
TMC4	7.71696715634802e-05
SYNPO2	7.713464648379937e-05
COL6A3	7.69974093854032e-05
CCDC110	7.698654085205013e-05
AL031595.3	7.698216761437414e-05
KLF5	7.677897480751809e-05
CD1C	7.633875312055992e-05
AP001437.1	7.610867628547444e-05
LLPH-DT	7.554364513019534e-05
RRM2	7.524230952513614e-05
AC004069.1	7.523201847013776e-05
STMN2	7.506108588246059e-05
AL513314.2	7.486455730665741e-05
AP003068.2	7.48099303222422e-05
NPPA	7.477825711058287e-05
POU3F4	7.472650340553192e-05
TSHZ3	7.468835149301922e-05
STAP2	7.468187101952579e-05
ADGRE3	7.441749893787722e-05
AP000640.2	7.41082055698744e-05
B3GNT8	7.410380878465144e-05
BGLAP	7.406650952304254e-05
LIPN	7.40047726587339e-05
IGKV1-17	7.387322582504088e-05
ZNF683	7.37632082526367e-05
LTF	7.370306042415186e-05
IGKV3-20	7.368934512606861e-05
GNG3	7.322492392278317e-05
SHOX2	7.265309276103081e-05
LOXL1-AS1	7.263729822782742e-05
IGKV1-5	7.256499546115409e-05
AC093673.1	7.224383243243653e-05
CFAP45	7.207140809528259e-05
TRAV17	7.188832860900096e-05
TACSTD2	7.187665137906355e-05
CCR6	7.1813245678855e-05
ASAH2B	7.180439358214208e-05
FUT7	7.174704953231143e-05
IGHG1	7.164345288262397e-05
SLC7A10	7.163255620297876e-05
CITED1	7.15917721012018e-05
LIN7A	7.152994102619769e-05
AC104695.4	7.135808431648259e-05
AC092490.1	7.126352584004585e-05
AC098617.1	7.084251988778186e-05
SPATA41	7.062607405792289e-05
TRAV13-1	7.055460021998758e-05
TMEM40	7.042724854118097e-05
INKA2-AS1	7.005221026681068e-05
ASAP1-IT2	7.000274819246101e-05
CAMP	6.97707010094739e-05
TSACC	6.970793875686796e-05
NHLH1	6.970545942909265e-05
AP002449.1	6.962413343697325e-05
LINC02356	6.942906043878928e-05
PCDHB11	6.942302904418168e-05
ADCY4	6.936328604226247e-05
AC009093.6	6.928044938278665e-05
AP000919.2	6.927188381896624e-05
SLCO4C1	6.90368106648936e-05
MMP2-AS1	6.848412764880008e-05
JCHAIN	6.847398287040933e-05
CRABP1	6.844067278688535e-05
IGKV1-9	6.843124044109945e-05
ATP1A3	6.82375907106898e-05
SAA1	6.82126266798114e-05
AL022322.2	6.815382986388113e-05
FBN2	6.81136727374934e-05
LINC02422	6.80627233624616e-05
HOXA5	6.795099539689995e-05
AC090971.2	6.768833614392236e-05
BTNL8	6.768169610986191e-05
MEGF6	6.76636531801367e-05
CRABP2	6.764775715469007e-05
PPBP	6.759738395097629e-05
COL1A2	6.753354471696589e-05
AC108718.1	6.749670020094113e-05
LINC02576	6.706551864263944e-05
NDC80	6.70458186347571e-05
AL079343.1	6.701198468982105e-05
HPCA	6.692040979935751e-05
LAMB3	6.68468690544571e-05
NDUFA4L2	6.676359219901293e-05
HP	6.67186613634289e-05
AL008729.2	6.670009310848575e-05
MEG8	6.660284172729608e-05
HES5	6.649926084442654e-05
MPIG6B	6.64673468478492e-05
KDM4A-AS1	6.637982313156156e-05
OXER1	6.636069748093195e-05
AL157396.1	6.631871140873365e-05
TRIB3	6.631403443100547e-05
TNFRSF18	6.61781242484642e-05
TRBV19	6.602800275001618e-05
TRDC	6.596519182930271e-05
AC008569.1	6.568726438388735e-05
FGF11	6.563988011731636e-05
NME8	6.546136377193563e-05
CCDC153	6.535505801176252e-05
HIST2H2AA3	6.533899074110659e-05
AC035140.1	6.510965016821941e-05
NHS	6.491118721296452e-05
RNF182	6.473735155666162e-05
AC117528.1	6.46164937068114e-05
AC087893.2	6.458223244004188e-05
AC136475.1	6.446843787662138e-05
IGHA1	6.439466817857915e-05
CA1	6.43331824426465e-05
HMGA2	6.428736169285934e-05
IGHV3-74	6.408022519017754e-05
Z94721.3	6.407143612522775e-05
UNC13A	6.401526282295093e-05
AL049840.6	6.389254065992539e-05
HCAR3	6.388389196802635e-05
ATP10A	6.381059082720186e-05
AL138895.1	6.366124918777897e-05
AC020636.1	6.364380026340027e-05
DTL	6.330468479541596e-05
TSPAN2	6.324061557561344e-05
TRAV14DV4	6.320711941003653e-05
DCN	6.30768179669817e-05
TLR9	6.304519386306285e-05
JCAD	6.304291489691525e-05
PTX3	6.30305203230076e-05
AC067930.3	6.302688991177889e-05
BLK	6.281628988271576e-05
ARAP1-AS2	6.274089004275578e-05
TRBV5-1	6.272178015085003e-05
SCAT1	6.271488098241671e-05
SYNGR3	6.268502791310314e-05
KCNJ15	6.249107491918e-05
IL1R1	6.209039650980944e-05
IQGAP3	6.16969757279796e-05
LINC02345	6.155381224712882e-05
AC096734.2	6.152624409880572e-05
HIST1H2BM	6.15257713916928e-05
SSTR2	6.107881848800654e-05
AC080023.1	6.105922559447208e-05
AL109824.1	6.1027899028516865e-05
TGM2	6.098438818313104e-05
CHAC1	6.0961541789975894e-05
MT1H	6.094929503173653e-05
AC090116.1	6.085456526123012e-05
NECAB2	6.085016912511743e-05
TRBV12-3	6.079286800192261e-05
FOXD2-AS1	6.066736233050249e-05
LINC02446	6.064833561882981e-05
AC073283.1	6.062486969015411e-05
LMOD3	6.062014511907019e-05
ISLR	6.050756618315869e-05
ASS1	6.048400200918193e-05
TRBV28	6.0457434717363283e-05
TNXB	6.0425925230715534e-05
TRAV26-1	6.0410144161281016e-05
AC015802.6	6.019473562877237e-05
NT5DC3	6.01929868776283e-05
LINC01436	6.0137194761497156e-05
TMPRSS9	5.991357382552681e-05
ATP6V1FNB	5.949643984714833e-05
LINC01270	5.941507355465616e-05
TRAV19	5.9392688815616263e-05
AC005280.1	5.938104277233016e-05
AC010335.1	5.93667952923302e-05
C1RL-AS1	5.9225286045504255e-05
SLC6A16	5.91141259408101e-05
AC011379.1	5.9013576827899335e-05
AC010542.4	5.882004414099939e-05
DSP	5.868033188507363e-05
MAP3K14-AS1	5.86725834349257e-05
NMU	5.855595764937949e-05
ONECUT2	5.8501169766982205e-05
PCP4	5.8470633642439626e-05
AL132989.2	5.844453445688702e-05
AL109914.1	5.8368808270393135e-05
IGLV5-52	5.835195758868683e-05
HS3ST2	5.834850926862172e-05
APOBEC3B	5.8313473095847995e-05
PRDM5	5.821227116313358e-05
AC069148.1	5.821211981080753e-05
BCL2L15	5.819664987251577e-05
AC093010.2	5.813458404592081e-05
COL12A1	5.808528154274206e-05
GPR153	5.7960388291236994e-05
AC092338.2	5.7927688172465075e-05
ECRG4	5.790257149155919e-05
TRBV3-1	5.782606263169833e-05
LINC02698	5.7774407009526254e-05
KIF4A	5.771166555815205e-05
TAFA1	5.7662275749533726e-05
PRR29	5.7655273424850486e-05
EXOC3L1	5.751747482086215e-05
HBD	5.7487371665745184e-05
AP002784.1	5.7482609211082374e-05
AP001057.1	5.74573407506706e-05
CCNJL	5.7429469205392023e-05
MINAR1	5.739139226451763e-05
PACSIN1	5.72037458198763e-05
DNASE1L3	5.716495339287448e-05
GPR3	5.7139400997527694e-05
SCN7A	5.711779674586123e-05
SLC17A6	5.694206484496779e-05
AC073575.2	5.6934061195441544e-05
AL138963.1	5.692816903912992e-05
DACH1	5.680881372526514e-05
TMEM221	5.664596596803374e-05
ESR2	5.6580901170820364e-05
MORF4L2-AS1	5.6567643095972886e-05
AL627095.2	5.656421519006573e-05
MMP7	5.655409627362893e-05
NMNAT2	5.6517005560151976e-05
FLJ45513	5.632493125897076e-05
AL137127.1	5.631637570615975e-05
AURKB	5.6220825501050574e-05
CEMIP	5.621762478796409e-05
LINC01635	5.621733315632138e-05
IGHM	5.61893686666742e-05
KRT23	5.614864959695688e-05
TRAV2	5.614719086266238e-05
AC234775.4	5.5982413539464554e-05
AL021707.6	5.5932498140070764e-05
TRBV6-5	5.581586934692186e-05
KIAA1522	5.577539641643363e-05
AC146507.3	5.572384635938479e-05
XK	5.565512069990526e-05
KRT1	5.549956454964066e-05
SLC4A1	5.53823613139252e-05
TRBV7-2	5.533389290103898e-05
AL021707.7	5.530661740702793e-05
SAMD12-AS1	5.526187402281509e-05
CCR4	5.519753603179069e-05
NIBAN3	5.517055450713656e-05
CDC6	5.5133706336242935e-05
REM2	5.513276008600736e-05
FOXC1	5.493792376531032e-05
ZIC4	5.484277110512248e-05
HBG2	5.4768139104407824e-05
CAVIN3	5.474559122852443e-05
IFNG-AS1	5.470694704145478e-05
C5orf66	5.452212424954697e-05
SAMD15	5.442969658367608e-05
AC097382.1	5.4418444075938314e-05
IGHV4-59	5.441431461555805e-05
CMTM8	5.435611946761887e-05
AC026954.3	5.4346861978454886e-05
LRRC61	5.418539390152951e-05
AL139106.1	5.409728605518273e-05
AL355483.1	5.404601081463819e-05
SYN2	5.4017510534066216e-05
FSD2	5.388214727440712e-05
LINC00664	5.3878963714958294e-05
AL031432.5	5.383827813641665e-05
UPK3B	5.379770575607261e-05
TRBV7-6	5.372399353994816e-05
FST	5.372106787687908e-05
TRBV24-1	5.362872946192672e-05
BAAT	5.355326089268099e-05
DLX6-AS1	5.352765083241869e-05
SLC47A2	5.340937511274523e-05
TRAV27	5.327194401820348e-05
IL19	5.3214583309341695e-05
AC073964.1	5.3185904528371806e-05
AC008269.1	5.313862574819375e-05
CCL18	5.312619682595729e-05
LINC02601	5.31180109657203e-05
BMX	5.308735947606965e-05
GNB3	5.304997651183758e-05
TRBV6-2	5.304002014392566e-05
FAM27E3	5.2979741697583886e-05
LINC02680	5.294413317451003e-05
TRAV29DV5	5.29181885503707e-05
AC007342.4	5.2861929732332146e-05
TCAP	5.281887083949753e-05
NKAIN3-IT1	5.279081300051444e-05
AC108073.3	5.2776185301560694e-05
CARD17	5.2766114130119895e-05
AC073611.1	5.266858919694735e-05
LINC00402	5.263938390447788e-05
F5	5.2515097917825264e-05
NOTCH3	5.2504701316889596e-05
TRBV18	5.242310145715419e-05
VCAM1	5.241146639889336e-05
AC002064.2	5.2350437831025347e-05
FNDC7	5.231756256323616e-05
LINC01765	5.214466915638262e-05
AC024028.1	5.2117889779565026e-05
DRC1	5.203577520256469e-05
TRAV22	5.20288851365103e-05
IFNB1	5.1928943577372264e-05
APLNR	5.190820747688509e-05
TRAV26-2	5.187428903314085e-05
AC080013.1	5.185469641322641e-05
C22orf31	5.179413093454924e-05
IGLC2	5.175192106296848e-05
SLFNL1-AS1	5.170354654922675e-05
NRSN1	5.166783994038486e-05
TRBV29-1	5.164159370666726e-05
PI3	5.163648314249682e-05
LDHAL6A	5.157489927628192e-05
TRAV20	5.156360862057622e-05
MZB1	5.155811244811256e-05
CEMP1	5.1497935947232774e-05
LINC01197	5.148791725430941e-05
TRBV12-4	5.139311169823744e-05
AL132657.1	5.1332227240504594e-05
AL138778.1	5.127506641815548e-05
C7	5.1182207286339154e-05
C1orf115	5.113662801174321e-05
AC090589.3	5.10549209226545e-05
TREML2	5.1016514124687085e-05
FAM180A	5.088317861999939e-05
TRBV7-9	5.084829372462883e-05
IRF6	5.0843617243661545e-05
DNAJC5G	5.0794616324944045e-05
SH3GL2	5.075710866122744e-05
IGHV4-61	5.071306436268258e-05
AP003900.1	5.068465525403629e-05
AC034199.1	5.068117025348336e-05
AL035425.3	5.060575045228141e-05
LRIT3	5.056996344754654e-05
ITLN1	5.044929387183397e-05
NAV2-IT1	5.0443965184546366e-05
NFE4	5.033400202575067e-05
AC079174.2	5.024263831744238e-05
MSRB3	5.023899760371135e-05
FAM162B	5.018142687343092e-05
AC115622.1	5.015294080581631e-05
IGKV1D-16	5.0124414453665835e-05
KCNG3	5.010943557930475e-05
AC015936.1	5.005334741464155e-05
EFCC1	5.000422699216513e-05
TRBV4-1	5.0003238900884625e-05
LINC01226	4.9995546980427353e-05
RRH	4.999014382534906e-05
LHX1	4.9977679927710217e-05
TRAV8-6	4.9891441889818194e-05
AC092794.1	4.988723410311125e-05
TNFRSF9	4.986795882772864e-05
TRAV38-2DV8	4.98214655791416e-05
AC007608.1	4.9809900325032426e-05
LINC00404	4.980045505201618e-05
AL449106.1	4.978357511501321e-05
SAA2	4.977647335875202e-05
MSMP	4.97531203457735e-05
CYP1B1-AS1	4.9717452759900763e-05
IL2	4.9573666099543234e-05
AC007877.1	4.955115798589695e-05
AC005696.1	4.952515227988891e-05
ARHGAP26-IT1	4.951819199861904e-05
Z98200.1	4.940701095677135e-05
AC136604.2	4.93734193264331e-05
AC107398.5	4.9334052876503413e-05
C22orf24	4.931009644905116e-05
IGHG4	4.928978814730774e-05
FHL2	4.928255595978645e-05
WNK2	4.925566434422659e-05
LINC00449	4.923883840344713e-05
AL161431.1	4.920559646399742e-05
AC074051.5	4.915771122817408e-05
AL590434.1	4.912223376511073e-05
STAP1	4.9021472572795624e-05
ITPRIP-AS1	4.8933889203786836e-05
KCND1	4.893291661160396e-05
AC135178.5	4.89326443020495e-05
OLAH	4.889836106868128e-05
AC124248.1	4.888448297598072e-05
GABRA5	4.8880354088391704e-05
NAA11	4.886388577059942e-05
GRIN1	4.886265097927914e-05
TRBV11-2	4.881269042047497e-05
AL096794.1	4.877057211906942e-05
TRBV14	4.8761368172984216e-05
ARMC4	4.874972713424116e-05
AC002511.1	4.871161477200226e-05
AC073365.1	4.86860505947847e-05
IGHV3-21	4.866127755795025e-05
AC007780.1	4.86265308793327e-05
SFRP2	4.857264032372975e-05
VSNL1	4.840700396340735e-05
HEATR9	4.839488976126774e-05
CLCN1	4.8380129494039373e-05
TRBV15	4.836965200581976e-05
AC092447.5	4.834614196577896e-05
TRAV12-1	4.83311910931132e-05
AC136475.3	4.831701877386267e-05
IGLV1-51	4.825688137771561e-05
FAM153A	4.82437929120297e-05
Z97192.2	4.822136715097126e-05
ERP27	4.819112371802855e-05
PLIN1	4.8159778055319375e-05
AC016747.2	4.815804202266464e-05
SGCG	4.8068501954194235e-05
SUSD2	4.805568640870928e-05
TRAV10	4.805232558701627e-05
TRAV6	4.799864362157682e-05
TCL1A	4.79979359079322e-05
KIAA1549L	4.798675856244478e-05
MGAM2	4.7976164533056324e-05
AC123912.2	4.792433733007925e-05
TEX54	4.7900716062183424e-05
HRC	4.787323844902574e-05
AC018521.2	4.779889785558627e-05
LCN2	4.7763820190409035e-05
TRAV24	4.773842006264979e-05
CXCL5	4.772926744055226e-05
RNASE10	4.772099115586592e-05
AP003471.1	4.7573399457840124e-05
WNT4	4.757209041383837e-05
CRISP3	4.7503077912282294e-05
TEX46	4.749245649928805e-05
SCRT2	4.746752404009464e-05
AC027228.1	4.746018225554805e-05
IGLC3	4.740234895103155e-05
CCDC60	4.739609056462943e-05
PCDH11X	4.737553016404988e-05
KRT5	4.734430840661744e-05
GRK7	4.730554390413398e-05
AC139887.5	4.7277220491664655e-05
ZNF695	4.726718523283679e-05
LINC01093	4.7216710743074505e-05
IGHV3-73	4.7146331695917395e-05
IGHV3-23	4.7096881378852495e-05
RNF222	4.708541144549646e-05
AC073320.1	4.7071839363380935e-05
TMEM155	4.70638273805223e-05
IGKV1-8	4.702605012153468e-05
PCDHGA3	4.697307393256879e-05
OR52K2	4.6884945759964254e-05
AC083805.1	4.686183134972139e-05
IGKV1-16	4.678481252387458e-05
AC020910.2	4.664702074887986e-05
IGKV1-12	4.6642037068248426e-05
AL157902.1	4.6619400502141036e-05
AC104072.1	4.654091963374986e-05
SEMA3F	4.653583969366535e-05
LINC02669	4.652475840718368e-05
AC022217.3	4.6450394840889934e-05
AL163636.1	4.643106585808543e-05
ARHGEF35	4.641565488504774e-05
COL1A1	4.641469485972967e-05
CRB3	4.64125302514562e-05
ST7-AS2	4.6387894615637946e-05
AC104938.1	4.633625448895788e-05
AL353622.2	4.630513733508224e-05
GPR156	4.626732784969129e-05
COL19A1	4.625303917175223e-05
LINC02145	4.620094418811051e-05
AC089984.1	4.619546425503999e-05
CCL24	4.6183889283968995e-05
HBG1	4.615916615633677e-05
AL354760.1	4.604036624865746e-05
UNC13C	4.6040038578336285e-05
CR786580.1	4.6005117243536e-05
PIK3CD-AS1	4.598548848283473e-05
SCAT8	4.5952114042405514e-05
ADCYAP1	4.593145458181695e-05
GALNT17	4.593041025318025e-05
SLC26A8	4.591942955453889e-05
GP1BB	4.590809192987281e-05
UBXN7-AS1	4.5836282655938626e-05
TMEM272	4.5835428175864824e-05
FAM166A	4.5785207853866784e-05
C6orf47-AS1	4.578253147879649e-05
AC109446.3	4.574855648380601e-05
AL133243.1	4.5744510000974e-05
IGHV3-72	4.574351903693504e-05
TRBV5-4	4.5646523123718175e-05
PRSS35	4.562925242032535e-05
AL606834.2	4.5604184464906274e-05
AC009570.1	4.5601099155790965e-05
AC138904.1	4.5590439927471434e-05
REV3L-IT1	4.55759091779259e-05
LINC00618	4.542877248111859e-05
IGHV3-7	4.5426400675509734e-05
NEFL	4.541487854909271e-05
AC009646.2	4.53300738943077e-05
AC067752.1	4.531908262502352e-05
PAGE2B	4.5308858144720655e-05
EDN2	4.528179392692635e-05
KCNA1	4.52573246069149e-05
C6orf15	4.522476643264533e-05
AC005342.1	4.519211522605945e-05
MEDAG	4.5144788261592853e-05
RPH3A	4.51286217447685e-05
LINC01127	4.508365592391268e-05
AC009120.5	4.491047451371295e-05
LY6G6C	4.481156176177763e-05
PPDPFL	4.4801340037973704e-05
CCDC85A	4.4777835056697694e-05
SCN9A	4.4742110739739894e-05
AC122129.1	4.466048559349869e-05
TNS4	4.4648216671054034e-05
PTGDR2	4.462751848188347e-05
IGKV1D-12	4.455076388310227e-05
AP003096.1	4.445078708682841e-05
CCL7	4.4337541743388165e-05
LOXHD1	4.4299286115457265e-05
LINC01224	4.429018323525877e-05
RGS4	4.4248548189527416e-05
IGLV3-27	4.423555366893227e-05
AL136309.4	4.420828949104107e-05
TRBV7-3	4.4192973386354e-05
AC087683.2	4.417461035370383e-05
AC011228.2	4.4174163126163925e-05
CLEC20A	4.415988122195542e-05
AL589990.1	4.415450059113583e-05
AC112219.1	4.414845640318098e-05
TRBV11-3	4.404822628166483e-05
AKR1C2	4.403733730403632e-05
AC110792.3	4.403123454105864e-05
IGBP1-AS2	4.400492407231272e-05
AC015802.1	4.397997423027171e-05
ANGPTL3	4.378898674028683e-05
TPSAB1	4.3742736333948136e-05
LINC01446	4.3672944027840394e-05
AC099681.1	4.3568085542962125e-05
RBP5	4.34490939844493e-05
AC020907.3	4.342436645327892e-05
AC090607.4	4.34216401153093e-05
JSRP1	4.342092931795321e-05
IGHV3-15	4.341436354935681e-05
AC073172.1	4.337380276858312e-05
TPSD1	4.33363305634422e-05
SLC22A1	4.3308950779167866e-05
AC092746.1	4.327063269935262e-05
IGHG3	4.3177241366562706e-05
AL138999.2	4.314779467937181e-05
SULT1A4	4.311208431612314e-05
AC092723.1	4.308696135081387e-05
PLIN4	4.30059816769441e-05
GPR42	4.296691706126432e-05
AC096708.3	4.295873085242067e-05
AC007342.5	4.291235820960977e-05
SRRM4	4.29021083714447e-05
IGKV1D-17	4.282680645890424e-05
TRAV25	4.28061402453387e-05
AC011479.2	4.276422313765908e-05
IGLV2-14	4.2755952351564166e-05
AC012370.1	4.275434740139181e-05
LINC01238	4.273519664355627e-05
AL035661.1	4.2709573044057377e-05
TPSB2	4.268932706668386e-05
TRAV30	4.2680589914795606e-05
TRIM71	4.264044443945691e-05
CALHM5	4.2610746326792176e-05
AC063965.2	4.259289407950274e-05
LINC01471	4.2585725389384024e-05
AC090948.4	4.253969848196112e-05
AC093525.3	4.250679177348266e-05
LINC02506	4.249610031091217e-05
RORC	4.248281351886866e-05
LINC01297	4.247430716411676e-05
PAGE5	4.245515893372893e-05
C10orf105	4.240820693782074e-05
AL158058.1	4.2318477880398465e-05
IGLV3-1	4.2315416752998075e-05
AC035139.1	4.231330967266173e-05
ELAVL2	4.229621495336597e-05
LINC00659	4.228563870972123e-05
AC078962.1	4.22765395541036e-05
AL031005.2	4.2270191946706705e-05
SELP	4.219187249777001e-05
RBM20	4.217066866711301e-05
AC039056.2	4.213268464576347e-05
ISL1	4.2115444943197615e-05
IGHV4-31	4.211377666829491e-05
AC055822.1	4.208156135521652e-05
AC005046.1	4.2077451175656606e-05
AL031727.2	4.20671766260894e-05
AC007620.3	4.2058850173968324e-05
AL096712.2	4.204870131803926e-05
CALB2	4.2043876903651225e-05
AC007278.2	4.1994104224922094e-05
ZNF474	4.1911706508455965e-05
XXYLT1-AS2	4.1845578998814934e-05
LINC02440	4.181738118894435e-05
AL445223.1	4.179860604469364e-05
ANO1	4.1787974769900585e-05
AL445685.1	4.161517100573464e-05
AC083806.2	4.160665801241131e-05
CCDC178	4.16029990030313e-05
IGHV5-51	4.160277883497282e-05
CFAP44-AS1	4.158001960694135e-05
GPR151	4.1554945382157516e-05
TRAV1-1	4.150506078771188e-05
AL442125.2	4.148289155951701e-05
AC106037.3	4.1412324012753215e-05
IGHV3-30	4.141137450810881e-05
AC002511.2	4.13781544375388e-05
LINC02195	4.13530672393915e-05
AC009163.4	4.1331677743881085e-05
AL137100.3	4.132879175638641e-05
AC131182.1	4.130310047493436e-05
NPPB	4.1300921220639364e-05
KRTAP5-10	4.1285819227301036e-05
AL118505.1	4.128066586483472e-05
AC108449.1	4.1227004104427725e-05
AC104623.1	4.119808506600704e-05
AC008649.1	4.119326927075675e-05
AC010536.3	4.111635777981741e-05
IGHV1-24	4.106473118389738e-05
RNF212B	4.1037201739995044e-05
AL356309.2	4.101592983042454e-05
AL132780.2	4.101418418266082e-05
UNCX	4.1008297639017393e-05
AC116563.1	4.096888966250468e-05
AC012065.4	4.09628005372603e-05
IGKV3-11	4.094821481078066e-05
INHBC	4.094467355357332e-05
LEMD1	4.090074731849306e-05
PRR33	4.084439905323046e-05
CXCL11	4.07842467444114e-05
CPA3	4.071682462921213e-05
TRBV10-3	4.065282765986096e-05
ENTHD1	4.062413004561808e-05
TUBA4B	4.054261111781989e-05
LINC02218	4.0538567324095034e-05
DEFA3	4.048990538152616e-05
AC012464.2	4.038337939863676e-05
RRM1-AS1	4.0314603982445994e-05
AP006287.2	4.027329216000432e-05
SLN	4.025127127946347e-05
RNF185-AS1	4.020368816703031e-05
AC104129.1	4.0186993467729284e-05
TRAV8-1	4.014944233598625e-05
AL022323.4	4.014836923802925e-05
TMEM200B	4.014363645230148e-05
AC007599.2	4.010718584462455e-05
TRBV30	4.009156435969095e-05
AL161725.2	4.0059382258129254e-05
LINC00345	3.994085105317513e-05
PLA2G2A	3.992174370307361e-05
AC007271.1	3.988015414744187e-05
AC106801.1	3.983028793735963e-05
CXCL13	3.981280876441864e-05
ABCG8	3.979469276906348e-05
ZNRF3-IT1	3.978304424731254e-05
AC005670.1	3.97532082367095e-05
C2CD4B	3.9748399109629114e-05
N4BP3	3.969067315996995e-05
AC007375.3	3.969013384450275e-05
AC100801.2	3.952275250536866e-05
AC093382.1	3.9507510825576486e-05
TRBV13	3.945098689960037e-05
IGLV2-8	3.9376178796206e-05
IGLV6-57	3.935534558829554e-05
AL360268.1	3.932975370154511e-05
KRT72	3.930541555818622e-05
ATP2C2-AS1	3.92880417541672e-05
LINC01348	3.926197507559754e-05
PATE2	3.918442370211195e-05
AC092652.1	3.914123735263496e-05
IGLV1-44	3.913328162888061e-05
AP001189.1	3.910358694467222e-05
SLC6A3	3.9093138487211506e-05
AC005498.1	3.905153853077592e-05
SH2D4B	3.904239442268648e-05
AC136475.9	3.903772764933463e-05
AC104971.3	3.8998523655265256e-05
AC090970.2	3.897457611717454e-05
PGLYRP2	3.8869134811561345e-05
IGKV3-15	3.8804352553017504e-05
AC104667.1	3.8673061100633946e-05
LINC02539	3.8573671114387104e-05
PRG4	3.8543730025933964e-05
CNNM1	3.852296625982968e-05
ROR1-AS1	3.847037935834012e-05
AC138470.2	3.8356584271118313e-05
AC019254.1	3.828631871478233e-05
AP006284.1	3.8270191194282924e-05
LINC00622	3.81910138023486e-05
SLC52A3	3.813612608763367e-05
AL354733.2	3.8062087934893866e-05
AC025287.2	3.804987786749506e-05
TRAV38-1	3.80169250933639e-05
AC009879.4	3.7994571433769006e-05
AC015908.2	3.7914848309666195e-05
AC141424.1	3.789629946045375e-05
NKX6-1	3.7841971502325546e-05
BTNL3	3.7825627403691925e-05
SYT7	3.782245555024649e-05
AL662873.1	3.7696948586057833e-05
PCSK9	3.759625069834449e-05
LEMD1-DT	3.7595747384206764e-05
AC130352.1	3.757197185764527e-05
PLSCR2	3.754115521987901e-05
BTNL9	3.749483326243975e-05
USHBP1	3.746204321987875e-05
TRBV5-5	3.743835099629754e-05
AC008781.3	3.7328160907451906e-05
SLC9A4	3.713686393243546e-05
IGLV3-19	3.710067113818779e-05
ITCH-IT1	3.7080202965162856e-05
RRS1-AS1	3.699964940089798e-05
RHOXF1-AS1	3.685329259857611e-05
LINC01867	3.684158139749775e-05
IGHGP	3.6830094183635315e-05
AC046158.2	3.677395927326279e-05
IGHA2	3.675460157537094e-05
AL355377.4	3.668782178157159e-05
AP001360.2	3.662895425666154e-05
GOLGA8K	3.651968238498977e-05
IGLC1	3.6323135102693557e-05
TRH	3.613796864545287e-05
AL359881.2	3.598760335762018e-05
TRAV39	3.5791942737261706e-05
AL022313.2	3.575242594589378e-05
TRBV10-2	3.568100450522819e-05
DHRSX-IT1	3.5655335892154846e-05
HDC	3.560576307043582e-05
EIPR1-IT1	3.5329766488512655e-05
LINC01574	3.5292648534104234e-05
TRBV10-1	3.5105976121066954e-05
AC026368.1	3.5099176619808355e-05
AC019080.4	3.50526673247997e-05
AC002128.1	3.477826958598109e-05
AC068792.1	3.473564810186952e-05
ECSCR	3.4641717372853506e-05
AC013470.2	3.464109642570084e-05
KCNE2	3.463811634233317e-05
IGHV4-28	3.4182396834851274e-05
TRBV5-6	3.403426627742941e-05
TRBV6-6	3.384870743449359e-05
KLK1	3.381322859331739e-05
PRSS3	3.2958114689518684e-05
AC007278.1	3.2821312341157214e-05
LPAR3	3.26268955131848e-05
AC009145.2	3.255223264286813e-05
AL031963.1	3.209314915499109e-05
AL136040.2	3.1831118584090824e-05
TFPI2	3.169586710650035e-05
AC018653.1	3.1010219508063435e-05
DMP1	3.0552918922362e-05
SPATA32	3.0233950650488342e-05
